58,./images/0701175944.691787_2D__0.bin,0701175943,./images/0701175944.691787_meta.txt
59,./images/0701175944.691787_2D__1.bin,0701175943,./images/0701175944.691787_meta.txt
60,./images/0701175944.868790_2D__0.bin,0701175943,./images/0701175944.868790_meta.txt
61,./images/0701175944.868790_2D__1.bin,0701175943,./images/0701175944.868790_meta.txt
62,./images/0701175945.084853_2D__0.bin,0701175943,./images/0701175945.084853_meta.txt
63,./images/0701175945.084853_2D__1.bin,0701175943,./images/0701175945.084853_meta.txt
64,./images/0701175952.052463_2D__0.bin,0,./images/0701175952.052463_meta.txt
65,./images/0701175952.052463_2D__1.bin,0,./images/0701175952.052463_meta.txt
66,./images/0701180017.281079_2D__0.bin,0701180017,./images/0701180017.281079_meta.txt
67,./images/0701180017.281079_2D__1.bin,0701180017,./images/0701180017.281079_meta.txt
68,./images/0701180017.466595_2D__0.bin,0701180017,./images/0701180017.466595_meta.txt
69,./images/0701180017.466595_2D__1.bin,0701180017,./images/0701180017.466595_meta.txt
70,./images/0701180017.647334_2D__0.bin,0701180017,./images/0701180017.647334_meta.txt
71,./images/0701180017.647334_2D__1.bin,0701180017,./images/0701180017.647334_meta.txt
72,./images/0701180017.829160_2D__0.bin,0701180017,./images/0701180017.829160_meta.txt
73,./images/0701180017.829160_2D__1.bin,0701180017,./images/0701180017.829160_meta.txt
74,./images/0701180018.029208_2D__0.bin,0701180017,./images/0701180018.029208_meta.txt
75,./images/0701180018.029208_2D__1.bin,0701180017,./images/0701180018.029208_meta.txt
76,./images/0701180018.213068_2D__0.bin,0701180017,./images/0701180018.213068_meta.txt
77,./images/0701180018.213068_2D__1.bin,0701180017,./images/0701180018.213068_meta.txt
78,./images/0701180018.396009_2D__0.bin,0701180017,./images/0701180018.396009_meta.txt
79,./images/0701180018.396009_2D__1.bin,0701180017,./images/0701180018.396009_meta.txt
80,./images/0701180018.582137_2D__0.bin,0701180017,./images/0701180018.582137_meta.txt
81,./images/0701180018.582137_2D__1.bin,0701180017,./images/0701180018.582137_meta.txt
82,./images/0701180018.766469_2D__0.bin,0701180017,./images/0701180018.766469_meta.txt
83,./images/0701180018.766469_2D__1.bin,0701180017,./images/0701180018.766469_meta.txt
84,./images/0701180018.969725_2D__0.bin,0701180017,./images/0701180018.969725_meta.txt
85,./images/0701180018.969725_2D__1.bin,0701180017,./images/0701180018.969725_meta.txt
86,./images/0701180019.174556_2D__0.bin,0701180017,./images/0701180019.174556_meta.txt
87,./images/0701180019.174556_2D__1.bin,0701180017,./images/0701180019.174556_meta.txt
88,./images/0701180019.354667_2D__0.bin,0701180017,./images/0701180019.354667_meta.txt
89,./images/0701180019.354667_2D__1.bin,0701180017,./images/0701180019.354667_meta.txt
90,./images/0701180019.531528_2D__0.bin,0701180017,./images/0701180019.531528_meta.txt
91,./images/0701180019.531528_2D__1.bin,0701180017,./images/0701180019.531528_meta.txt
92,./images/0701180019.710824_2D__0.bin,0701180017,./images/0701180019.710824_meta.txt
93,./images/0701180019.710824_2D__1.bin,0701180017,./images/0701180019.710824_meta.txt
94,./images/0701180019.923256_2D__0.bin,0701180017,./images/0701180019.923256_meta.txt
95,./images/0701180019.923256_2D__1.bin,0701180017,./images/0701180019.923256_meta.txt
96,./images/0701180020.150232_2D__0.bin,0701180017,./images/0701180020.150232_meta.txt
97,./images/0701180020.150232_2D__1.bin,0701180017,./images/0701180020.150232_meta.txt
98,./images/0701180020.380632_2D__0.bin,0701180017,./images/0701180020.380632_meta.txt
99,./images/0701180020.380632_2D__1.bin,0701180017,./images/0701180020.380632_meta.txt
100,./images/0701180020.604895_2D__0.bin,0701180017,./images/0701180020.604895_meta.txt
101,./images/0701180020.604895_2D__1.bin,0701180017,./images/0701180020.604895_meta.txt
102,./images/0701180020.829709_2D__0.bin,0701180017,./images/0701180020.829709_meta.txt
103,./images/0701180020.829709_2D__1.bin,0701180017,./images/0701180020.829709_meta.txt
104,./images/0701180021.054461_2D__0.bin,0701180017,./images/0701180021.054461_meta.txt
105,./images/0701180021.054461_2D__1.bin,0701180017,./images/0701180021.054461_meta.txt
106,./images/0701180021.280998_2D__0.bin,0701180017,./images/0701180021.280998_meta.txt
107,./images/0701180021.280998_2D__1.bin,0701180017,./images/0701180021.280998_meta.txt
108,./images/0701180021.508691_2D__0.bin,0701180017,./images/0701180021.508691_meta.txt
109,./images/0701180021.508691_2D__1.bin,0701180017,./images/0701180021.508691_meta.txt
110,./images/0701180121.875001_2D__0.bin,0701180121,./images/0701180121.875001_meta.txt
111,./images/0701180121.875001_2D__1.bin,0701180121,./images/0701180121.875001_meta.txt
112,./images/0701180122.077895_2D__0.bin,0701180121,./images/0701180122.077895_meta.txt
113,./images/0701180122.077895_2D__1.bin,0701180121,./images/0701180122.077895_meta.txt
114,./images/0701180122.278527_2D__0.bin,0701180121,./images/0701180122.278527_meta.txt
115,./images/0701180122.278527_2D__1.bin,0701180121,./images/0701180122.278527_meta.txt
116,./images/0701180122.486103_2D__0.bin,0701180121,./images/0701180122.486103_meta.txt
117,./images/0701180122.486103_2D__1.bin,0701180121,./images/0701180122.486103_meta.txt
118,./images/0701180122.748098_2D__0.bin,0701180121,./images/0701180122.748098_meta.txt
119,./images/0701180122.748098_2D__1.bin,0701180121,./images/0701180122.748098_meta.txt
120,./images/0701180122.978484_2D__0.bin,0701180121,./images/0701180122.978484_meta.txt
121,./images/0701180122.978484_2D__1.bin,0701180121,./images/0701180122.978484_meta.txt
122,./images/0701180123.177867_2D__0.bin,0701180121,./images/0701180123.177867_meta.txt
123,./images/0701180123.177867_2D__1.bin,0701180121,./images/0701180123.177867_meta.txt
124,./images/0701180123.380777_2D__0.bin,0701180121,./images/0701180123.380777_meta.txt
125,./images/0701180123.380777_2D__1.bin,0701180121,./images/0701180123.380777_meta.txt
126,./images/0701180123.583205_2D__0.bin,0701180121,./images/0701180123.583205_meta.txt
127,./images/0701180123.583205_2D__1.bin,0701180121,./images/0701180123.583205_meta.txt
128,./images/0701180124.362326_2D__0.bin,0,./images/0701180124.362326_meta.txt
129,./images/0701180124.362326_2D__1.bin,0,./images/0701180124.362326_meta.txt
130,./images/0701180411.581425_3D__0.bin,0,./images/0701180411.581425_meta.txt
131,./images/0701180411.581425_3D__1.bin,0,./images/0701180411.581425_meta.txt
